pop,garden,year,ssp,plotid,ploidy,type,family,subsamp,weight,long,lat,elev,MAT ,MWMT ,MCMT ,TD ,MAP ,MSP ,AHM ,SHM ,DD0 ,DD5 ,DDL18 ,DDG18 ,NFFD ,bFFP ,eFFP ,FFP ,PAS ,EMT ,EXT ,MAR ,Eref ,CMD ,RH ,PPT_wt ,PPT_sp ,PPT_sm ,PPT_at ,DD0_wt ,DD5_sm 
WAT2,Orchard,y13,w,10,4x,t4x,WAT-2-3,b,0.0066,-119.2371,46.9488,312,10.7,22.5,-1.4,24,194,53,106.4,428.3,231,2637,3059,404,244,116,287,172,22,-26.6,40.9,14.5,938,803,59,72,46,28,48,199,1492
WAT2,Majors,y12,w,68,4x,t4x,WAT-2-7,a,16.6496,-119.2371,46.9488,312,10.7,22.5,-1.4,24,194,53,106.4,428.3,231,2637,3059,404,244,116,287,172,22,-26.6,40.9,14.5,938,803,59,72,46,28,48,199,1492
WAT2,Majors,y12,w,68,4x,t4x,WAT-2-7,b,23.0093,-119.2371,46.9488,312,10.7,22.5,-1.4,24,194,53,106.4,428.3,231,2637,3059,404,244,116,287,172,22,-26.6,40.9,14.5,938,803,59,72,46,28,48,199,1492
WAT2,Orchard,y12,w,169,4x,t4x,WAT-2-9,a,0.5804,-119.2371,46.9488,312,10.7,22.5,-1.4,24,194,53,106.4,428.3,231,2637,3059,404,244,116,287,172,22,-26.6,40.9,14.5,938,803,59,72,46,28,48,199,1492
WAT2,Orchard,y13,w,169,4x,t4x,WAT-2-9,a,2.0028,-119.2371,46.9488,312,10.7,22.5,-1.4,24,194,53,106.4,428.3,231,2637,3059,404,244,116,287,172,22,-26.6,40.9,14.5,938,803,59,72,46,28,48,199,1492
WAT2,Orchard,y12,w,169,4x,t4x,WAT-2-9,b,0.6824,-119.2371,46.9488,312,10.7,22.5,-1.4,24,194,53,106.4,428.3,231,2637,3059,404,244,116,287,172,22,-26.6,40.9,14.5,938,803,59,72,46,28,48,199,1492
WAT2,Orchard,y13,w,169,4x,t4x,WAT-2-9,b,1.4436,-119.2371,46.9488,312,10.7,22.5,-1.4,24,194,53,106.4,428.3,231,2637,3059,404,244,116,287,172,22,-26.6,40.9,14.5,938,803,59,72,46,28,48,199,1492
WAW1,Majors,y12,w,152,4x,w4x,WAW-1-1,a,85.5773,-119.4727,46.7672,297,10.9,22.6,-1.1,23.7,197,50,105.9,447.4,214,2676,2997,414,246,116,289,173,21,-26.2,40.9,15.1,951,818,58,76,45,26,49,185,1500
WAW1,Majors,y13,w,152,4x,w4x,WAW-1-1,a,11.72,-119.4727,46.7672,297,10.9,22.6,-1.1,23.7,197,50,105.9,447.4,214,2676,2997,414,246,116,289,173,21,-26.2,40.9,15.1,951,818,58,76,45,26,49,185,1500
WAW1,Majors,y12,w,152,4x,w4x,WAW-1-1,b,50.3889,-119.4727,46.7672,297,10.9,22.6,-1.1,23.7,197,50,105.9,447.4,214,2676,2997,414,246,116,289,173,21,-26.2,40.9,15.1,951,818,58,76,45,26,49,185,1500
WAW1,Orchard,y12,w,418,4x,w4x,WAW-1-2,a,0.4592,-119.4727,46.7672,297,10.9,22.6,-1.1,23.7,197,50,105.9,447.4,214,2676,2997,414,246,116,289,173,21,-26.2,40.9,15.1,951,818,58,76,45,26,49,185,1500
WAW1,Orchard,y13,w,418,4x,w4x,WAW-1-2,a,3.4308,-119.4727,46.7672,297,10.9,22.6,-1.1,23.7,197,50,105.9,447.4,214,2676,2997,414,246,116,289,173,21,-26.2,40.9,15.1,951,818,58,76,45,26,49,185,1500
WAW1,Orchard,y12,w,418,4x,w4x,WAW-1-2,b,0.1168,-119.4727,46.7672,297,10.9,22.6,-1.1,23.7,197,50,105.9,447.4,214,2676,2997,414,246,116,289,173,21,-26.2,40.9,15.1,951,818,58,76,45,26,49,185,1500
WAW1,Orchard,y13,w,418,4x,w4x,WAW-1-2,b,3.9834,-119.4727,46.7672,297,10.9,22.6,-1.1,23.7,197,50,105.9,447.4,214,2676,2997,414,246,116,289,173,21,-26.2,40.9,15.1,951,818,58,76,45,26,49,185,1500
WAW1,Orchard,y12,w,236,4x,w4x,WAW-1-7,a,0.0395,-119.4727,46.7672,297,10.9,22.6,-1.1,23.7,197,50,105.9,447.4,214,2676,2997,414,246,116,289,173,21,-26.2,40.9,15.1,951,818,58,76,45,26,49,185,1500
WAW1,Orchard,y13,w,236,4x,w4x,WAW-1-7,a,0,-119.4727,46.7672,297,10.9,22.6,-1.1,23.7,197,50,105.9,447.4,214,2676,2997,414,246,116,289,173,21,-26.2,40.9,15.1,951,818,58,76,45,26,49,185,1500
WAW1,Orchard,y13,w,236,4x,w4x,WAW-1-7,b,0.0052,-119.4727,46.7672,297,10.9,22.6,-1.1,23.7,197,50,105.9,447.4,214,2676,2997,414,246,116,289,173,21,-26.2,40.9,15.1,951,818,58,76,45,26,49,185,1500
WAW1,Majors,y12,w,80,4x,w4x,WAW-1-9,a,60.5241,-119.4727,46.7672,297,10.9,22.6,-1.1,23.7,197,50,105.9,447.4,214,2676,2997,414,246,116,289,173,21,-26.2,40.9,15.1,951,818,58,76,45,26,49,185,1500
WAW1,Majors,y13,w,80,4x,w4x,WAW-1-9,a,0.2562,-119.4727,46.7672,297,10.9,22.6,-1.1,23.7,197,50,105.9,447.4,214,2676,2997,414,246,116,289,173,21,-26.2,40.9,15.1,951,818,58,76,45,26,49,185,1500
WAW1,Majors,y12,w,80,4x,w4x,WAW-1-9,b,88.5157,-119.4727,46.7672,297,10.9,22.6,-1.1,23.7,197,50,105.9,447.4,214,2676,2997,414,246,116,289,173,21,-26.2,40.9,15.1,951,818,58,76,45,26,49,185,1500
WAW1,Majors,y13,w,80,4x,w4x,WAW-1-9,b,2.2848,-119.4727,46.7672,297,10.9,22.6,-1.1,23.7,197,50,105.9,447.4,214,2676,2997,414,246,116,289,173,21,-26.2,40.9,15.1,951,818,58,76,45,26,49,185,1500
WAW1,Majors,y13,w,152,4x,w4x,WAW-3-1,b,9.718,-119.4727,46.7672,297,10.9,22.6,-1.1,23.7,197,50,105.9,447.4,214,2676,2997,414,246,116,289,173,21,-26.2,40.9,15.1,951,818,58,76,45,26,49,185,1500
WYW1,Majors,y12,w,395,4x,w4x,WYW-1-1,a,9.268,-109.8341,42.6006,2111,2.1,16.2,-12.2,28.4,224,137,53.9,118.4,1363,1193,5800,34,105,184,230,46,66,-47.6,36.7,16.1,786,616,39,30,59,80,55,980,869
WYW1,Orchard,y12,w,41,4x,w4x,WYW-1-1,a,0,-109.8341,42.6006,2111,2.1,16.2,-12.2,28.4,224,137,53.9,118.4,1363,1193,5800,34,105,184,230,46,66,-47.6,36.7,16.1,786,616,39,30,59,80,55,980,869
WYW1,Majors,y13,w,395,4x,w4x,WYW-1-1,a,0,-109.8341,42.6006,2111,2.1,16.2,-12.2,28.4,224,137,53.9,118.4,1363,1193,5800,34,105,184,230,46,66,-47.6,36.7,16.1,786,616,39,30,59,80,55,980,869
WYW1,Orchard,y13,w,41,4x,w4x,WYW-1-1,a,0,-109.8341,42.6006,2111,2.1,16.2,-12.2,28.4,224,137,53.9,118.4,1363,1193,5800,34,105,184,230,46,66,-47.6,36.7,16.1,786,616,39,30,59,80,55,980,869
WYW1,Majors,y12,w,395,4x,w4x,WYW-1-1,b,13.293,-109.8341,42.6006,2111,2.1,16.2,-12.2,28.4,224,137,53.9,118.4,1363,1193,5800,34,105,184,230,46,66,-47.6,36.7,16.1,786,616,39,30,59,80,55,980,869
WYW1,Majors,y13,w,395,4x,w4x,WYW-1-1,b,0,-109.8341,42.6006,2111,2.1,16.2,-12.2,28.4,224,137,53.9,118.4,1363,1193,5800,34,105,184,230,46,66,-47.6,36.7,16.1,786,616,39,30,59,80,55,980,869
WYW1,Orchard,y13,w,41,4x,w4x,WYW-1-1,b,0,-109.8341,42.6006,2111,2.1,16.2,-12.2,28.4,224,137,53.9,118.4,1363,1193,5800,34,105,184,230,46,66,-47.6,36.7,16.1,786,616,39,30,59,80,55,980,869
WYW1,Majors,y12,w,66,4x,w4x,WYW-1-2,a,17.325,-109.8341,42.6006,2111,2.1,16.2,-12.2,28.4,224,137,53.9,118.4,1363,1193,5800,34,105,184,230,46,66,-47.6,36.7,16.1,786,616,39,30,59,80,55,980,869
WYW1,Majors,y13,w,66,4x,w4x,WYW-1-2,a,0,-109.8341,42.6006,2111,2.1,16.2,-12.2,28.4,224,137,53.9,118.4,1363,1193,5800,34,105,184,230,46,66,-47.6,36.7,16.1,786,616,39,30,59,80,55,980,869
WYW1,Majors,y12,w,66,4x,w4x,WYW-1-2,b,7.56,-109.8341,42.6006,2111,2.1,16.2,-12.2,28.4,224,137,53.9,118.4,1363,1193,5800,34,105,184,230,46,66,-47.6,36.7,16.1,786,616,39,30,59,80,55,980,869
WYW1,Majors,y13,w,66,4x,w4x,WYW-1-2,b,0,-109.8341,42.6006,2111,2.1,16.2,-12.2,28.4,224,137,53.9,118.4,1363,1193,5800,34,105,184,230,46,66,-47.6,36.7,16.1,786,616,39,30,59,80,55,980,869
WYW2,Majors,y12,w,114,4x,w4x,WYW-2-1,a,1.566,-109.8341,42.6006,2111,1.9,15.9,-12.2,28.1,203,117,58.9,135.8,1363,1152,5854,30,100,186,226,41,66,-47.6,36.7,16.2,783,636,39,32,51,69,50,975,847
WYW2,Majors,y13,w,114,4x,w4x,WYW-2-1,a,0,-110.0854,42.5923,2097,1.9,15.9,-12.2,28.1,203,117,58.9,135.8,1363,1152,5854,30,100,186,226,41,66,-47.6,36.7,16.2,783,636,39,32,51,69,50,975,847
WYW2,Majors,y12,w,114,4x,w4x,WYW-2-1,b,2.376,-110.0854,42.5923,2097,1.9,15.9,-12.2,28.1,203,117,58.9,135.8,1363,1152,5854,30,100,186,226,41,66,-47.6,36.7,16.2,783,636,39,32,51,69,50,975,847
WYW2,Majors,y13,w,114,4x,w4x,WYW-2-1,b,0,-110.0854,42.5923,2097,1.9,15.9,-12.2,28.1,203,117,58.9,135.8,1363,1152,5854,30,100,186,226,41,66,-47.6,36.7,16.2,783,636,39,32,51,69,50,975,847
WYW2,Majors,y12,w,428,4x,w4x,WYW-2-2,a,1.215,-109.8341,42.6006,2111,1.9,15.9,-12.2,28.1,203,117,58.9,135.8,1363,1152,5854,30,100,186,226,41,66,-47.6,36.7,16.2,783,636,39,32,51,69,50,975,847
WYW2,Orchard,y12,w,438,4x,w4x,WYW-2-2,a,0.147,-110.0854,42.5923,2097,1.9,15.9,-12.2,28.1,203,117,58.9,135.8,1363,1152,5854,30,100,186,226,41,66,-47.6,36.7,16.2,783,636,39,32,51,69,50,975,847
WYW2,Majors,y13,w,428,4x,w4x,WYW-2-2,a,0,-110.0854,42.5923,2097,1.9,15.9,-12.2,28.1,203,117,58.9,135.8,1363,1152,5854,30,100,186,226,41,66,-47.6,36.7,16.2,783,636,39,32,51,69,50,975,847
WYW2,Orchard,y13,w,438,4x,w4x,WYW-2-2,a,0,-110.0854,42.5923,2097,1.9,15.9,-12.2,28.1,203,117,58.9,135.8,1363,1152,5854,30,100,186,226,41,66,-47.6,36.7,16.2,783,636,39,32,51,69,50,975,847
WYW2,Majors,y12,w,428,4x,w4x,WYW-2-2,b,0.366,-110.0854,42.5923,2097,1.9,15.9,-12.2,28.1,203,117,58.9,135.8,1363,1152,5854,30,100,186,226,41,66,-47.6,36.7,16.2,783,636,39,32,51,69,50,975,847
WYW2,Orchard,y12,w,438,4x,w4x,WYW-2-2,b,0.343,-110.0854,42.5923,2097,1.9,15.9,-12.2,28.1,203,117,58.9,135.8,1363,1152,5854,30,100,186,226,41,66,-47.6,36.7,16.2,783,636,39,32,51,69,50,975,847
WYW2,Majors,y13,w,428,4x,w4x,WYW-2-2,b,0,-110.0854,42.5923,2097,1.9,15.9,-12.2,28.1,203,117,58.9,135.8,1363,1152,5854,30,100,186,226,41,66,-47.6,36.7,16.2,783,636,39,32,51,69,50,975,847
WYW2,Orchard,y13,w,438,4x,w4x,WYW-2-2,b,0,-110.0854,42.5923,2097,1.9,15.9,-12.2,28.1,203,117,58.9,135.8,1363,1152,5854,30,100,186,226,41,66,-47.6,36.7,16.2,783,636,39,32,51,69,50,975,847
WYW2,Orchard,y12,w,191,4x,w4x,WYW-2-3,a,0,-110.0854,42.5923,2097,1.9,15.9,-12.2,28.1,203,117,58.9,135.8,1363,1152,5854,30,100,186,226,41,66,-47.6,36.7,16.2,783,636,39,32,51,69,50,975,847
WYW2,Orchard,y13,w,191,4x,w4x,WYW-2-3,a,0,-110.0854,42.5923,2097,1.9,15.9,-12.2,28.1,203,117,58.9,135.8,1363,1152,5854,30,100,186,226,41,66,-47.6,36.7,16.2,783,636,39,32,51,69,50,975,847
WYW2,Orchard,y12,w,191,4x,w4x,WYW-2-3,b,0,-110.0854,42.5923,2097,1.9,15.9,-12.2,28.1,203,117,58.9,135.8,1363,1152,5854,30,100,186,226,41,66,-47.6,36.7,16.2,783,636,39,32,51,69,50,975,847
WYW2,Orchard,y13,w,191,4x,w4x,WYW-2-3,b,0,-110.0854,42.5923,2097,1.9,15.9,-12.2,28.1,203,117,58.9,135.8,1363,1152,5854,30,100,186,226,41,66,-47.6,36.7,16.2,783,636,39,32,51,69,50,975,847
